text,keywords
"主要 论述 青海省 西宁市 园林绿化 问题 , 结合 具体 现状 问题 , 从 几个 方面 提出 对策 试图 去 解决 当前 西宁市 园林 建设 中 的 问题 , 防止 城市 园林绿化 步入 误区 .",西宁市_园林绿化_对策
"超声波 应用 于 亚麻 漂白 工艺 可 降低 过氧化氢 的 消耗 和 反应 温度 , 节省时间 , 同时 改善 亚麻 的 刚性 , 有利 后续 染色 工艺 . 本 实验 采用 超声波 漂白 亚麻 , 并 与 常规 漂白 进行 对比 , 前者 效果 良好 , 成本 降低 , 产品质量 提高 .",超声波_过氧化氢_亚麻_漂白
"经济学 能否 预测 未来 是 经济学 方法论 中 的 一个 重要 问题 , 但 经济 预测 的 困难 在于 经济 理论 与 未来 的 经济 发展 的 明显 相关性 . 在 经齐学 能否 预测 问题 上 经济学家 存在 着 截然不同 的 三种 观点 : 一种 观点 认为 经济学 完全 可以 与 物理学 一样 , 是 一门 科学 , 同样 可以 预测 ; 第二种 观点 明确 否认 经济学 能够 进行 预测 , 从而 否认 经济学 的 科学性 ; 第三种 观点 承认 经济学 的 科学性 , 但 否定 经济学 精确 预测 的 可能性 , 这 类 观点 同时 不 排除 经济学 可以 用来 对 经济 系统 的 大 趋势 做出 某种 预言 的 可能性 .",经济学_预测_方法论
"东盟 模式 中 最 重要 的 是 "" 不 干预 内政 "" 原则 和 "" 非正式 "" 机制 . "" 非正式 "" 机制 为 东盟 的 壮大 和 发展 做出 了 巨大贡献 . 这 机制 短期内 不会 改变 , 但 东盟 最终 将 走向 机制化 .",东盟_非正式_机制化_内政_模式_干预
"介绍 了 用 紫外 可见 分光 光度法 测定 东湖 沉积物 中 几种 指示 色素 含量 的 方法 及 各 色素 所 代表 的 环境 意义 , 探讨 了 近百年来 东湖 地区 的 环境演化 历程 . 结果表明 , 近 二十多年 来 , 随着 该 地区 工业 的 发展 和 人口 的 大量 聚集 , 东湖 已 呈现 严重 的 富营养化 态势 .",东湖_沉积物_色素
"  编者按   能源 的 稀缺 、 价格 高涨 , 使得 节能 成为 能源安全 的 重要 话题 ; 国家 正在 着手 对 节能 相关 法律 和 规划 进行 修改 , 节能 的 战略地位 日益 凸显 . 我们 将 怎样 看待 节能 ?",节能_战略地位_能源安全_价格_国家_规划_法律
"1912 年 至 1936 年 是 毛泽东思想 发展 的 一个 特别 重要 的 阶段 , 毛泽东 的 思想 在 这 一 阶段 发生 了 重大 转变 . 他 早期 一度 受过 包尔生 伦理学 的 影响 . 接受 马克思主义 之后 , 毛泽东 在 革命实践 中 提出 了 以 农村 包围 城市 的 革命 战略 , 群众路线 也 开始 形成 . 1936 年 毛泽东 总结 了 以往 的 革命 经验 , 提出 了 实践论 和 矛盾论 , 毛泽东思想 开始 形成 .",毛泽东_革命实践_毛泽东思想
"周公 重孝 , 姬周克 殷后 , 周公曾 以 强制 的 法律手段 来 推行 孝道 , 这 对 维护 当时 的 宗 法制 社会 结构 有着 积极 的 作用 . 在 内容 上 , 除孝 养父母 外 , 对 先人 事业 的 继承 和 发扬 是 他 的 孝道 思想 中 最 重要 的 部分 . 周 公所 推行 的 孝道 伦理思想 , 对 以后 几千年 的 历史 有着 巨大 的 影响 .",周公_孝道
本文 从 民族 关系 、 加快 民族 发展 、 强化 政策措施 等 方面 论述 了 构建 黑龙江 和谐社会 的 问题 .,黑龙江_民族_和谐社会
"  江泽民 同志 "" 七一 "" 讲话 中 , 第二 部分 是 "" 正确认识 和 全面 贯彻 ‘ 三个代表 ' 要求 "" . 他 提出 要 "" 正确认识 "" , 是 针对 有些 人 不 正确 地 认识 "" 三个代表 "" 的 要求 来说 的 . 他 提出 要 "" 全面 贯彻 "" , 是 针对 有些 人 不能 全面 地 贯彻 "" 三个代表 "" 的 要求 来说 的 . 这里 , 想谈 一点 个人 的 理解 和 体会 .",三个代表_江泽民_讲话
"科斯 以来 , 企业 理论 总体 上 都 沿用 了 市场 与 企业 的 两分法 . 这些 理论 虽然 对 揭示 企业 的 真相 有 一定 贡献 , 但 其 从 一 开始 就 忽略 了 一个 基本 的 问题 : 既然 企业 性质 与 市场 交易 密不可分 , 那么 市场 交易 的 性质 及其 发生 的 前提条件 是 什么 呢 ? 经过 分析 与 考证 发现 , 交易 发生 的 前提条件 是 信用 . 信用 不是 "" 物 "" 而是 一种 契约 关系 , 建立 在 客观 经济 抵押 的 基础 上 . 对 企业 而言 , 信用 内含 的 经济 抵押 不但 粘住 了 资产 所有者 赋予 企业 以 生命 , 而且 决定 了 企业 的 形态 与 规模 .",交易_信用_抵押_企业
"分析 了 近现代 我国 学校 体育 现代化 发展 的 历史沿革 , 阐述 了 近 、 现代 中国 学校 体育 从未 停止 过 追寻 现代化 发展 步伐 的 客观 实事 . 在 剖析 现代化 的 涵义 以及 教育 现代化 的 内涵 的 基础 上 , 论述 了 全球化 对 我国 教育 的 影响 , 指出 宣传 和平 、 倡导 平等 与 人权 ; 培养 独立 , 全面 发展 的 人格 ; 强调 环境 教育 是 全球化 赋予 我国 教育 的 新 使命 . 由此 提出 了 体育 教育 现代化 的 核心理念 在于 : 1 ) 体育 教育 要 树立 "" 健康 第一 "" 的 指导思想 ; 2 ) 体育 教育 要 着重 培养 学生 的 "" 全面 发展 "" 能力 ; 3 ) 体育 教育 要 帮助 学生 树立 "" 终身 体育 "" 的 理念 .",全球化_体育_教育_现代化
"本文 对 国际 银团 贷款 的 概念 及其 地位 以及 中国 银团 贷款 业 的 兴起 和 发展 作 了 分析 , 提出 了 中国 银团 贷款 立法 国际化 的 建议 .",银团_贷款_立法
"  这头 野猪 其实 算不上 什么 真正 的 野猪 . 它 本来 是 我们 村 的 养猪 专业户 陈火 打养 在 猪圈 里 的 . 陈火 打养 了 十几年 猪 . 有 一天 , 他 进山 找 一种 什么 药材 ( 这 也 是 有钱人 的 通病 了 , 活得 太 好 便 自寻烦恼 想 金枪不倒 或 长生不老 , 大 人们 模仿 着 电视 里 小品 的 语气 互相 做鬼脸 ) , 捡 到 了 一头 野猪 苗 .",野猪_专业户_猪圈_语气_药材_养猪_小品_模仿_电视
"碳点 是 一种 新型 的 荧光 碳 纳米 颗粒 , 与 传统 的 半导体 量子 点 相比 , 碳点 具有 毒性 低 、 生物 相容性 好 、 原料 丰富 廉价 、 光 稳定性 好 等 特点 , 得到 引 了 化学 、 材料 和 生物 等 各 领域 科学家 的 高度 关注 . 本文 介绍 了 碳点 的 基本概念 和 性质 、 探讨 了 碳点 在 化学发光 领域 的 应用 研究进展 并 进行 了 展望 .",碳点_化学发光_研究进展
"本文 站 在 外资 保险公司 的 角度 , 分析 了 外资保险 在 中国 的 优势 和 劣势 , 在 此基础 上 研究 得出 以下 结论 : ( 1 ) 外资 保险公司 地域 切入点 近期 为 经济 发达 的 大中城市 及 沿海 城市 ; 中期 为 城市 子 市场 ; 远期 为 农村 子 市场 . ( 2 ) 业务 切入 途径 是 积极参与 传统 保险业务 竞争 , 并 努力 开拓 现代 保险业务 新 局面 ; ( 3 ) 手段 切入点 是 迅速 融入 中国 保险市场 的 并购 和 保险 营销 创新 .",外资保险_优势_劣势_切入点
"提出 一种 基于 遗传算法 的 平面 直线度 计算方法 , 该 方法 计算 原理 简单 , 借助于 计算机技术 , 可以 较 容易 地 实现 计算精度 要求 较 高时 的 直线度 误差 计算 . 文章 首先 给出 问题 的 计算 模型 . 接着 介绍 了 在 遗传算法 实现 中 的 关键技术 , 包括 染色体 个体 的 表达 、 初始 群体 的 产生 方式 、 适应度 函数 、 遗传 算子 ( 选择 、 交叉 和 变异 等 ) 的 确定 、 遗传 运算 的 停止 准则 等 . 最后 应用 实例 对 算法 进行 了 验证 计算 和 分析 , 结果表明 , 所 设计 的 基于 遗传算法 的 平面 度 误差 计算方法 可以 实现 平面 直线度 的 精确 计算 .",直线度_误差_遗传算法
"  去年 11 月 26 日 , 日本 著名 现代文学 专家 丸山 昇 先生 不幸 病逝 . 虽早 有 预感 , 噩耗传来 , 还是 让 人 叹息 不已 . 在 与 友人 商拟 唁电 、 表达 哀悼 的 同时 , 我 暗自 庆幸 : 总算 抢 在 死神 到来 之前 , 用 一本 新书 和 一次 会议 , 表达 了 我 对于 一个 学者 兼 战士 的 敬意 .",会议_现代文学_专家_战士_唁电_学者_日本
"目的 : 通过 光 、 电镜 观测 猪心 窦房结 组织 形态学 结构 特点 . 方法 : 通过 心内 多 电极 电 生理 标测 等 方法 初步 定位 猪 窭 房结 位置 , 取 新鲜 猪心 窦房结 组织 , 切片 、 染色 后 光镜 下 观察 . 确定 窦房结 位置 后 , 再次 取材 、 脱水 、 固定 后 超薄 切片 , 并用 透射电镜 观察 并 拍照 . 结果 : 猪心 窦房结 位于 上腔 静脉 和 右心房 交界处 的 界沟 上端 , 起搏 细胞 、 移行 细胞 等 都 有 其 特有 的 形态 和 分布 . 结论 : 猪心 窦房结 有着 不同于 其他 心肌 组织 的 形态 和 结构 , 其 细胞 组成 和 功能 与 窦房结 本身 功能 相一致 .",窦房结_形态学_光镜_电镜_猪
论述 了 几种 类型 晶须 的 性能 及 在 增强 陶瓷 、 金属 及 聚合物 基 复合材料 中 的 应用状况 ， 分析 了 晶须 增强 复合材料 主要 面临 的 几个 问题 ， 展望 了 其 应用 前景 。,晶须_复合材料_陶瓷_聚合物_金属
"共同体 的 美好 是 以 相关 的 公民 德性 之 存在 为 条件 . 建设 和谐社会 , 需要 公民 具有 正义 的 德性 . 和谐社会 公民 的 德性 包括 恪尽职守 、 平等 、 守法 、 诚信 、 友爱 等 道德品质 . 致力于 公民 德性 的 教育 , 应当 是 以 社会 正义 而 非 社会 成就 为 旨归 ; 应当 着力 关注 人 的 德性 的 发展 ; 应当 使 学校 成为 学生 的 精神家园 .",和谐社会_公民_德性_教育
"为了 探索 降低 果酒 中 酸度 的 方法 , 根据 果酒 的 种类 、 果酒 中 有机酸 的 种类 及 果酒 中 酸度 的 要求 , 较 系统地 综述 了 果酒 的 物理 、 化学 及 生物 降酸 方法 , 并 对 现代 生物 技术 在 果酒 降酸中 的 应用 进行 了 探讨 .",果酒_降酸_综述
2012 ~ 2014 年 对 柿树 嫁接 育苗 进行 了 研究 ， 结果表明 ， 适宜 的 嫁接 方法 、 时间 和 捆绑 材料 是 提高 柿树 嫁接 成活率 的 重要 保证 和 措施 。,柿树_嫁接_成活率
"园林 材料 作为 园林 建设 的 物质基础 , 是 表达 园林设计 理念 的 客观 载体 . 文章 通过 对 现代 园林 中 材料 的 运用 特点 进行 分析 , 抛砖引玉 , 希望 能 使 广大 园林 建设者 对 材料 的 选择 与 运用 产生 足够 的 重视 和 关注 , 树立 正确 的 选材 观念 , 更好 地为 园林 建设 服务 .",园林_材料_运用
"以 贵州 黎平 杉木 初级 种子 团 混合 种作 对照 , 对 8 年生 树木 无性系 试验 林 生长 情况 进行 分析 . 结果表明 . 21 个 杉木 无性系 高径 材积 存在 显著 差异 , 5 、 20 、 11 号 无性系 生长 材积 量 居前 3 位 . 用 系统 聚类 法 将 参试 无性系 分成 Ⅳ 类 , Ⅰ 、 Ⅱ 类 无性系 材积 增益 107.99% 和 107.66% , 具有 较大 的 增产 效果 和 较 高 的 推广 价值 .",杉木_无性系_生长_材积
"前 苏联 解体 以后 , 由于 大学 民主 和 自治 改革 的 呼声 越来越 高 , 大学 与 政府 关系 的 研究 相应 进入 学者 的 研究 视野 , 且 呈 繁荣 、 多元 之势 . 本文 对 20 世纪 90 年代 以来 俄罗斯 大学 与 政府 关系 的 研究 立场 进行 总结 与 分析 , 以期 提供 借鉴 与 启发 .",大学_政府_关系
"“ 圣 ” 是 中国 传统 文化 中 一个 基本 观念 . 顾颉刚 先生 认为 “ 圣 ” 字 最初 只是 非常 普通 的 知识 意义 上 的 聪明 义 , 诸种 崇高 和 神秘 义 都 是 后来 加上 去 的 . 我们 同意 顾先生 的 后 一 判断 , 但 不 同意 前 一 判断 . 我们 认为 “ 圣 ” 字 初义 当为 “ 听治 ” , 引申为 “ 善 听 ” . “ 善 听 ” 之义 也 主要 不是 从 知识 听辨 而是 从 德性 意义 上来 引申 展开 的 . 在 最早 的 文献 中 , “ 圣 ” 义 及其 观念 主要 不是 知识 意义 上 的 “ 聪明 ” 而是 德性 意义 上 的 宽容 、 通达 ( 包括 通神 ) 、 自制 、 顺从 等 涵义 . 稳定 形态 的 “ 圣 ” 的 崇高 、 超越 与 神秘 义及 观念 可能 主要 是 春秋 后 的 引申 发展 .",圣_初义_德性_观念
"  我们 近年 结合 社会 生物医学 模式 , 对 老年痴呆症 患者 施行 整体 护理 , 取得 满意 效果 . 现 介绍 如下 .",老年痴呆症_护理
"  天阴 得 很沉 , 沉得 满 世界 都 在 忧郁 . 海鸥 缩进 岩缝 , 倦怠 觅食 ; 知 了 趴入 树皮 , 不爱 鸣唱 ; 海岸 上见 风 就 摆 的 柳枝 , 低头 沉思 ; 就 连 勤快 的 海浪 也 变懒 了 , 不愿 推动 大海 .",树皮_海鸥_海浪_海岸_大海_沉思
"心悸 作为 临床 常见病 证 , 其 发病 机制 与 五脏六腑 功能 失调 密切相关 . 本文 试从 脏腑 角度 出发 , 系统地 对 心悸 进行 辨证论治 , 有利于 指导 心悸 的 中医药 治疗 .",脏腑_心悸_辨证论治
"明代 凤阳 等 六府 三州 大体 相当于 今 安徽省 的 地域 , 是 徽商 的 发祥地 , 以往 的 研究 对 徽商 的 崛起 、 徽商 的 经营 等 论述 较 多 , 但 对 这 一 区域 服饰 风尚 的 变化 却 鲜有 涉及 . 本文 以 这 一 区域 为 视角 , 论述 了 明代 前期 循礼 俭约 的 服饰 风尚 、 明代 中后期 僭 越 礼制 竞趋 奢靡 的 服饰 风尚 和 服饰 风尚 由俭入奢 的 原因 及其 影响 .",明代_凤阳_服饰_风尚
"提高 统筹 层次 有利于 提高 医疗保险 的 公平 和 效率 , 也 是 深化 医药卫生 体制改革 的 发展 要求 . 本 研究 以 沈阳 经济区 的 改革 为例 , 阐述 了 提高 医疗保险 统筹 层次 的 必要性 , 分析 了 以 市级 统筹 为 基础 提高 统筹 层次 对于 解决 医疗保障 差异 的 作用 , 同时 论证 了 沈阳 经济区 以 市级 统筹 为 基础 提高 统筹 层次 各项任务 的 逻辑关系 , 并 提出 了 开展 提高 医疗保险 统筹 层次 的 政策 建议 .",医疗保险_统筹_公平_效率
"田俊 主任医师 为 上海市浦东新区 中医医院 内科主任 , 中西医 结合 心血管 专家 , 浦东新区 名 中医 . 从医 28 年 , 学验 俱丰 , 在 临床 上 采用 中西医 结合 、 辨病 与 辨证 相结合 治疗 心脑血管 疾病 , 疗效显著 . 笔者 有幸 随师 侍诊 , 深得 教诲 , 兹 就 其 在 高血压病 中 运用 对药 经验 介绍 如下 .",田俊_对药_高血压病
城市规划 是 各项 建设 和 发展 的 “ 龙头 ” ， 有 必要 对 当前 城市规划 管理 中 存在 的 问题 以及 原因 进行 分析 ， 探究 适合 的 解决 对策 ， 使 我们 的 城市规划 建设 和 管理 走上 健康 、 持续 、 协调 发展 的 道路 。 针对 城市规划 建设 与 管理 中 存在 的 问题 进行 分析 ， 并 提出 了 相应 的 解决 对策 。,城市规划_建设_管理
"玄武湖 是 典型 的 城市 富营养化 湖泊 , 2005 年 夏季 暴发 了 大面积 微囊 藻水华 , 其后 以 粘土 法 为主 , 对 微囊 藻水华 进行 了 应急 治理 . 为 了解 应急 治理 后玄武 湖水 生态 状况 的 变化 , 通过 分析 治理 后 浮游植物 种类 和 数量 变化 以及 重要 理化 指标 的 变化 , 探讨 应急 治理 对 湖水 水质 和 浮游 植物群落 的 影响 . 通过 对比 治理 前 和 水华 暴发 期 的 监测数据 , 发现 治理 后 浮游植物 数量 减少 , 种类 增多 ; 湖水 总磷 和 叶绿素 α 的 浓度 都 明显降低 ; 水体 透明度 大幅提高 , 湖水 总氮 浓度 随 浮游植物 的 密度 和 菹 草 的 生长 而 出现 波动 .",治理_水质_浮游植物_玄武湖
"研究 结果表明 : 一点红 种子 无 休眠 现象 , 属 需光 种子 ; 发芽 适宜 温度 为 20 ～ 30   ℃ , 发芽 快且 整齐 ; 室内 自然环境 不 耐 贮藏 , 冷藏 或 干藏能 明显 延长 种子 寿命 .",一点红_种子_发芽_温度
"情态 动词 用法 的 "" 应当 "" 和 "" 能够 "" 在 舍勒 那里 以 专有名词 用法 的 "" 应然 "" 和 "" 能然 "" 予以 讨论 . 在 舍勒 看来 , 应然 和 能然 各自 奠基 于 价值 之中 , 都 与 爱 、 人格 等 有着 本质 的 联系 , 是 德行 成就 不可或缺 的 因素 . 舍勒 以 价值 伦理学 为 根基 , 对 以往 关于 应然 和 能然 的 思想 作 了 厘清 和 批判 , 形成 了 讲求 应然 能然 均衡 的 德行 成就 论 .",价值_德行_能然_应然
"20 世纪 90 年代 , 鄱阳湖 平均 水位 超过 近 50 年 来 的 任何 10 年 , 年 最高 水位 出现 近 100 年 来 的 最大值 ; 灾害性 洪水 年 年 都 有 , 大 洪水 接二连三 ; 洪水位 明显 偏高 , 大 洪水 显著 偏多 , 是 有 水文 资料 记载 以来 典型 的 丰水 时期 . 本文 从 水文 、 统计 角度 分析 这 10 年里 的 洪水 特征 , 探讨 高 水位 形成 的 原因 .",洪水_鄱阳湖
已经 进入 21 世纪 的 高校 图书馆 网络化 建设 已 势在必行 ， 随之而来 ， 图书馆 在 机构 、 人员 、 文献 资源 、 服务 职能 等 方面 的 管理 上 必然 要 有所 改革 ， 本文 就 有关 方面 做 了 概括性 论述 。,图书馆_管理_改革
"本文 罗列 了 北京 小商贩 传统 上 使用 的 各类 招揽 顾客 的 响器 , 为 我们 描绘 了 一幅 鲜活 的 旧 北京 商业 图景 .",北京_商业_响器
"本文 从 图书馆 工作 性质 出发 , 提出 加强 图书馆 职业道德 建设 的 意义 , 同时 阐述 了 加强 图书馆 职业道德 建设 的 基本 原则 和 方法 .",图书馆_职业道德
"本文 从 探讨 图书馆 功能 出发 , 来 寻求 图书馆 在 新世纪 的 发展 之路 . 认为 收藏 、 保存 人类 文化遗产 是 图书馆 最 基本 的 职能 , 并且 强调 图书馆 界 自己 信息 资源 的 "" 拥有量 "" 仍然 具有 现实意义 . 另外 , 图书馆 还 具有 对 网上 信息 资源 加工 、 整理 等 功能 .",图书馆_功能
2011 年 保定市 当年 新增 水土流失 面积 大于 减少 的 水土流失 面积 ， 出现 这个 问题 的 一个 重要 原因 是 水土保持 工程 建成 后 工程 管护 工作 方面 的 欠缺 。 造成 水土保持 工程 建后 管护 工作 难 的 原因 ： 一是 水土保持 工程 自身 特点 ； 二是 资金 问题 ； 三是 短期 利益驱动 ； 四是 水土保持 工程 后期 监管 问题 。 做好 水土保持 工程 后期 管护 的 对策 ， 一是 培训 项目区 的 群众 ， 二是 资金 支持 ， 三是 加强 水土保持 执法 ， 四是 建立 水土保持 工程 档案 ， 五是 探索 水土保持 工程 档案 管护 模式 ， 六是 加强 水土保持 的 宣传 工作 。,水土保持_工程_后期_管护_问题_对策
"清末 民国时期 是 中国 法制 现代化 的 重要 阶段 . 本文 主要 考察 中国 近代 司法制度 改革 的 历史进程 , 总结 中国 近代 司法 改革 的 基本 特点 , 探讨 中国 近代 司法 改革 的 意义 及 历史 启示 .",近代_司法制度_改革
"  血府逐瘀汤 是 清代 医家 王清任 所著 < 医林改错 > 一书中 著名 的 五 逐瘀 汤 之一 , 具有 活血化瘀 、 理气止痛 功能 , 是 行气活血 代表 方剂 . 虽然 原书 没有 明确指出 是否 适用 于 妇科 病症 , 但 因 本方 既 能 活血 , 又 能 调气 , 后世 将 其 广泛应用 于 各种 妇科疾病 . 现将 其 临床 应用 情况 综述 如下 .",血府逐瘀汤_妇科_综述
"用 评定 法 研究 名字 对 个体 吸引力 的 影响 . 结果表明 : ( 1 ) 名字 吸引力 水平 影响 对 个体 吸引力 的 评定 , 名字 性别 倾向 与 实际 性别 匹配 能 获得 更好 评价 ; ( 2 ) 名字 在 对 个体 吸引力 评定 有 先入为主 的 影响 ; ( 3 ) 在 外表 知觉 完成 后 , 名字 亦 能 影响 对 个体 吸引力 的 评定 .",名字_吸引力_影响
"由于 我国 林业 资源 较 多 , 如果 出现 森林 火灾 , 极易 导致 非常 严重 的 后果 , 因此 , 林区 护林防火 工作 至关重要 . 本文 简要 分析 了 林区 护林防火 措施 与 成效 , 力求 为 今后 的 相关 工作 提供 参考 .",护林防火_措施_成效
"根据 对 教师 的 开放式 问卷调查 和 理论 分析 , 构建 了 3 ～ 9 岁 儿童 自尊 结构 的 理论 模型 , 编制 了 3 ～ 9 岁 儿童 自尊 教师 评定 问卷 ; 通过 探索性 与 验证 性 因素 分析 , 结果表明 : ( 1 ) 编制 的 3 ～ 9 岁 儿童 自尊 教师 评定 问卷 具有 较 好 的 信度 、 效度 和 适用性 ; ( 2 ) 3 ～ 9 岁 儿童 自尊 结构 由 重要 感 、 自我 胜任 感 和 外表 感 构成 .",儿童_自尊_结构
"公司 在 实现 自身 目的 的 同时 必须 承担 一定 的 社会 责任 , 包括 环境保护 的 责任 . 公司 的 环境保护 责任 源于 公司 对 社会 的 影响 和 公司 目的 的 实现 , 其 主要 表现 为 环境 道德 责任 和 环境 法律责任 . 为了 更好 地 保护环境 , 实现 环境 公平 和 正义 , 保障 人类 实现 可 持续 发展 , 必须 从 多方面 强化 社会 成员 ( 包括 公司 ) 的 环境保护 责任 .",公司_环境保护_责任
通过 对 丹凤县 核桃 发展 现状 情况 调查 ， 查找 核桃 病虫害 防治 存在 的 主要 问题 ， 指出 了 今后 无公害 综合 防治 思路 。,核桃_病虫害_无公害_防治
"  从 11 月 8 日起 , < 光明日报 > 正式 推出 十六大 报道 . 从 11 月 8 日至 17 日 , 共 刊发 有关 十六大 的 稿件 270 篇 , 其中 新华社 稿件 76 篇 , 自采 稿件 194 篇 ; 照片 和 图表 247 幅 , 其中 新华社 图片 63 幅 , 自采 图片 184 幅 ; 开辟 专栏 14 个 .",十六大_新华社_稿件_图片_专栏_照片_图表
"  近年来 , 在 以往 人们 熟悉 的 "" 哲学原理 "" 之外 , 越来越 多 的 人 开始 用 "" 哲学 基础理论 "" 来 指称 自己 的 研究 类型 和 领域 , 这是 一个 颇 值得注意 的 动向 .",哲学原理_基础理论
“ 原生 演替 ” 取自 生物 专业术语 ， 在 原生 裸地 或者 原生 荒原 上 进行 的 演替 称为 原生 演替 ， 强调 生态环境 变化 发展 的 自发性 。 现代 生态景观 设计 ， 越来越 注重 保持 原生 的 进程 ， 融合 以人为本 的 设计 理念 ， 将 原生 的 生态 空间 做 得 怡神 怡情 。 使 游客 在 游览 观光 时 ， 体验 到 回归自然 ， 融入 自然 ， 品味 自然 ， 人与自然 的 和谐 共处 之美 。 自由 顺畅 的 表达 出 农家 生活 的 原生态 的 美感 ， 达到 设计者 与 参观者 在 景观 的 间接 交流 中 的 共鸣 。 在 共鸣 之中 ， 倡导 生态 环保 ， 倡导 绿色 、 人本 的 设计 思想 。,原生_自然_以人为本_和谐_设计
"技术创新 的 本质 和 特征 决定 了 建设 规范 的 市场秩序 的 必要性 . 针对 我国 目前 市场秩序 中 存在 的 主要 问题 , 应 综合 运用 知识产权 保护 、 打破 行业 壁垒 、 构建 多元化 的 市场竞争 主体 、 建立 市场经济 的 信用 基础 等 手段 以 构建 促进 我国 技术创新 的 规范市场 竞争 秩序 .",技术创新_市场秩序_建设
"气是 音乐 美的 内在 动力 , 二胡 演奏 艺术 中 的 "" 气 "" 是 指 生命 与 艺术 之 "" 气 "" ; 在 二胡 演奏 艺术 中 , 因 "" 气 "" 而生 "" 韵 "" . 二胡 演奏 因气 而活 , 由韵 而 美 . 本文 从 中国 古典 美学 的 角度 出发 , 对 美学 之 "" 气 "" 进行 阐述 与 分析 , 进而 论述 了 气 在 二胡 演奏 艺术 中 的 重要 作用 与 美学 意义 .",二胡_美学_气
"简述 棕榈树 植物 的 外观 形态 、 生长习性 , 结合 佛山市 的 气候 环境 和 经济 情况 , 分析 棕榈树 在 美化 、 改善 佛山市 的 城市 面貌 方面 的 作用 和 功能 , 探讨 合理 的 配置 棕榈树 对 城市 的 绿化 、 景观 文化 及 城市 功能 等 方面 的 影响 及 意义 .",棕榈树_佛山市_绿化_景观
"塑造 城市形象 , 业已 成为 城市 建设 的 热点 . 本文 以 城市 形象设计 的 原则 为 , 对 包头市 城市形象 的 现状 进行 了 分析 , 着重 对 包头市 绿地系统 、 城市 广场 、 景观 轴线 、 特色 街区 的 城市形象 塑造 , 进行 了 深入 的 研究 .",城市形象_塑造_包头市_特色
"印花 图案 分色 是 现代 印花 制网 技术 的 重要环节 , 该文 阐述 了 印花 图案 分色 的 原理 , 并 探讨 印花 图案 读取 、 拼接 、 分色 的 算法 及其 实现 , 提出 了 基于 印花 图案 的 颜色 特点 及 图像 空间 相关性 的 分色 方法 , 以 获得 印花 制网 所 需要 的 单色 稿 .",印花_图案_分色
"  二十五年 前 , 此书 《 后记 》 中 , 要说 的话 , 陈谢 之情 , 均 于 文字 中 , 在 在 叙及 . 虽 世事 多 舛 , 沧桑 历阅 , 然于 这本 小书 的 问世 , 那些 或多或少 曾 给 我 以 帮助 的 恩师 和 友人 , 以及 出版 后 给予 评骘 和 鼓励 的 诸多 同行 与 挚友 , 依然 是 已经 说 过 的 那句话 : "" 这些 师长 和 同志 的 温馨 之情 , 是 为 我 所 不能忘怀 的 "" , "" 即使 是 路旁 无名 的 小草 , 也 不会 忘记 对 洒下 的 阳光 和 雨露 发出 感激 的 歌唱 的 . """,阳光_无名_文字_歌唱_出版
"综述 了 全球 油菜 种植 面积 、 除草剂 的 使用 情况 及 市场 销售 情况 , 对 近期 新 开发 的 油菜 田 除草剂 品种 进行 了 简要 介绍 .",油菜_除草剂_市场
"研究 了 利用 赤霉素 包衣 对 两个 黄瓜 品种 种子 发芽 、 幼苗 生长 的 影响 . 结果表明 , 用 赤霉素 作为 激素 添加剂 包衣 特早 、 露丰 黄瓜 种子 , 对 2 种 黄瓜 种子 的 发芽率 和 发芽势 等 无 显著 影响 , 但 显著 提高 了 黄瓜 幼苗 的 下 胚轴 和 叶片 长度 , 显著 增加 了 幼苗 下 胚轴 和 子叶 的 干重 , 对根 干重 无 显著 影响 .",黄瓜_赤霉素_包衣_发芽
"以 附子 甘草 为例 , 试从 组分 合 和 的 角度 阐述 其 配伍 后 减毒 增效 的 机理 . 认为 甘草酸 、 甘草 黄酮 为 甘草 对 附子 减毒 增效 的 物质基础 , 其 减毒 机理 主要 表现 为 甘草 中 的 酸性 物质 与 附子 中 的 酯 型 生物碱 的 沉淀 反应 , 以及 甘草 的 肾上腺 皮质激素 样 作用 ; 增效 机理 主要 表现 为 附子 与 甘草 中 各 成分 间 的 相互作用 .",配伍_附子_甘草_机理
"随着 改革 的 进一步 深入 , 妇联 的 定位问题 逐渐 被 提 了 出来 . 作为 官办 性 社团 , 妇联 是 走 官 的 方向 还是 民 的 道路 , 存在 着 诸多 的 争议 和 不确定性 . 在 此 , 笔者 认为 , 妇联 的 定位 除了 要 明确 妇联 工作 对象 与 任务 之外 , 还有 必要 对 妇联 目前 所处 的 由 党和政府 主管部门 、 其它 政府 非 主管部门 、 部分 社会 民间团体 、 社会公众 、 广大 妇女 、 妇联 的 团体会员 为 结点 所 构成 的 内外部 网络 关系 加以分析 与 厘清 , 而 其中 妇联 与 党和政府 主管部门 的 关系 是 妇联 定位问题 的 根本 所在 .",网络_定位_社团
